source,employer_name,city,state,zip,naics,workers_or_members,union_name,union_fnum,affiliation,sector,union_olms_sector,date,recognition_type,case_number,employer_id
F7_OLMS,NYCSBUS,Brooklyn,NY,11222,48,2000,Amalgamated Transit Union 1181-1061,29994,ATU,Private,PRIVATE,4/28/2023,F7_FILING,,c9fe7d687b36c941
F7_OLMS,Stop & Shop Supermarket- Metro Division ,Purchase,NY,10577,44,2000,UFCW-342,,,Private,,9/22/2017,F7_FILING,,b28e7125c6973db3
F7_OLMS,Chinese American Planning Council,New York,NY,10013,81,2000,SEIU / UHWE-1199,,,Private,,11/6/2012,F7_FILING,,c17650b2e1338748
F7_OLMS,National Football League Management Council,New York,NY,10017,71,2000,NFLPA-,,,Private,,12/20/2010,F7_FILING,,ed2478c8dae70ca1
F7_OLMS,Progressive Home Health Service Inc.,New York,NY,10001,62,2000,SEIU/UHWE -1199,,,Private,,11/19/2010,F7_FILING,,fff156d769a860f4
F7_OLMS,Mechanical Service Contractors Association of NY Inc.,New York,NY,10001,23,2000,PPF/EAS-638,35070,PPF,Private,PRIVATE,3/6/2017,F7_FILING,,88fa228c031737dd
F7_OLMS,General Contractors Assn. of NY [Dockbuilders],New York,NY,10165,23,2000,New York City & Vicinity District Council of Carpenters ,,,Private,,3/9/2021,F7_FILING,,4dcdef336f62e78d
F7_OLMS,IBT Local 237,New York,NY,10011,92,2000,Office & Professional Employees International Union 153,19065,OPEIU,Public,PUBLIC_SECTOR,9/15/2021,F7_FILING,,e28060bf16ae4513
F7_OLMS,Lutheran Social Services of New York,New York,NY,10115,,1995,"District Council 37, AFSCME 205",507228,AFSCME,Public,PUBLIC_SECTOR,6/8/2023,F7_FILING,,0dde102a6c041369
F7_OLMS,Alliance for Health Inc.,New Rochelle,NY,10801,62,1972,SEIU/UHWE-1199,,,Private,,12/9/2016,F7_FILING,,32d34c3c3de38d1d
F7_OLMS,Goodyear Tire & Rubber Co.,Buffalo,NY,14231,,1951,USW-9 ,,,Private,,5/25/2017,F7_FILING,,10c6aeaf4d5e7bfc
F7_OLMS,RELIANT TRANSPORTATION,BROOKLYN ,NY,11222,48,1950,AMALGAMATED TRANSIT UNION 1181-1061,29994,ATU,Private,PRIVATE,5/19/2020,F7_FILING,,c3949e6a00821db0
F7_OLMS,Family Home Care Services of Brooklyn & Queens Inc.,New York,NY,10022,62,1945,SEIU/UHWE -1199,,,Private,,9/15/2011,F7_FILING,,3f9aaca6325cf703
F7_OLMS,Association of Contracting Plumbers,New York,NY,10018,23,1900,United Association of Journeymen & Apprentices of the Plumbing & Pipe Fitting Industry of the United States & Canada AFL-CIO Local Union No. 1,10417,PPF,Private,PRIVATE,3/31/2023,F7_FILING,,2dad44e40a9a4a74
F7_OLMS,Tops Markets LLC - Midstate Division,Buffalo,NY,14240,44,1874,United Food & Commercial Workers AFL-CIO One,,,Private,,1/3/2023,F7_FILING,,e3775a1ced1eda93
F7_OLMS,Supermarkets of New York & Vicinity ,Various,NY,12207,44,1856,UFCW-1500,22675,UFCW,Private,PRIVATE,8/9/2013,F7_FILING,,260c4e6c8878feec
F7_OLMS,Chinese-American Planning Council Home Attendant Program Inc.,New York,NY,10013,62,1854,SEIU/UHWE -1199,,,Private,,12/9/2011,F7_FILING,,9c953421c0b0954b
F7_OLMS,"Alliance Home Services, Inc.",Bronx,NY,10455,62,1811,Service Employees International Union/United Healthcare Workers East ,,,Private,,11/19/2024,F7_FILING,,6426b481a937ef87
F7_OLMS,Alliance Home Attendant Service Inc.,Bronx,NY,10466,62,1811,SEIU / UHWE-1199,,,Private,,2/18/2014,F7_FILING,,22cd70f2ad4f8279
F7_OLMS,Painting & Decorating Contractors of Buffalo NY,Kenmore,NY,14217,23,1800,PAT-,,,Private,,2/8/2012,F7_FILING,,7262df8b4397f9b1
F7_OLMS,Association of Contracting Plumbers of NYC Inc.,New York,NY,10001,23,1800,United Ass'n of Journeymen and Apprentices of the Plumbing and Pipefitting Indus. 1,10417,PPF,Private,PRIVATE,9/22/2020,F7_FILING,,60118373633cac63
F7_OLMS,Const Cos,New York,NY,10016,23,1800,BAC-1 NY,,,Private,,4/20/2011,F7_FILING,,1900070f62f3cd93
F7_OLMS,Albany Medical Center,Albany,NY,12208,62,1800,New York State Nurses Association ,,,Private,,1/12/2024,F7_FILING,,788c128d509e61b0
F7_OLMS,"The Stop & Shop Supermarket Company, LLC - (Me",Purchase,NY,10577,44,1794,United Food & Commercial Workers Union 328,,,Private,,12/13/2018,F7_FILING,,6da9f9ac5c51ce3c
F7_OLMS,"Cooperative Home Care Service, Inc. (CHCS)",Bronx,NY,10451,62,1785,SEIU / UHWE-1199,,,Private,,2/18/2014,F7_FILING,,f0ea20943be4ea6d
F7_OLMS,Tops Markets - Rochester Division,Buffalo,NY,14240-1027,44,1782,UFCW-1,,,Private,,4/10/2017,F7_FILING,,2fbad4b8854ff6b6
F7_OLMS,Stop & Shop - New York Metro Division,Purchase,NY,10577,44,1760,RWDSU/UFCW-338,11901,RWDSU,Private,PRIVATE,1/8/2014,F7_FILING,,d8ebdc0cb86bb544
F7_OLMS,Project OHR Inc.,Laurelton,NY,11413,62,1759,SEIU/NYHHSU-1199,,,Private,,12/29/2011,F7_FILING,,e8b36eb88ede2872
F7_OLMS,Bogopa Enterprises Inc.,Brooklyn ,NY,11208,44,1758,U.F.C.W Local 342 342,,,Private,,7/21/2020,F7_FILING,,01065226a8f113d3
F7_OLMS,Chinese American Planning Council Home Attendant Program Inc.,New York,NY,10013,62,1758,SEIU/UHWE-1199,,,Private,,12/9/2016,F7_FILING,,f3814c0563b43225
F7_OLMS,American Maritime Association Labor Committee,New York,NY,10022,48,1754,Seafarers International Union of North America-,,,Private,,4/27/2011,F7_FILING,,4f87df99bda5f89b
F7_OLMS,Baumann & Sons et al,Ronkonkoma,NY,11779,,1729,IBT-1205,23458,IBT,Private,PRIVATE,1/22/2010,F7_FILING,,f581d3b227401231
F7_OLMS,American Maritime Association Labor Commitee,New York,NY,10022,48,1726,Seafarers International Union of N.A.-N/A,,,Private,,4/12/2017,F7_FILING,,9984f0cb3afe3f81
F7_OLMS,"BHRAGS Home Care, Corp.",Brooklyn,NY,11210,62,1722,1199Service Employees International Union ,,,Private,,8/28/2025,F7_FILING,,32e43ffff021f294
F7_OLMS,NYSEG - an Avangrid Company,Binghamton,NY,13902,22,1707,International Brotherhood Of Electrical Workers 0010,,,Private,,2/21/2024,F7_FILING,,6a6754120a737a61
F7_OLMS,"Albany Electrical Contractors Assn, NECA Chapter",Latham,NY,12110,23,1700,International Brotherhood Of Electrical Workers 236,541393,IBEW,Private,PRIVATE,2/25/2025,F7_FILING,,916529150d6cf6f5
F7_OLMS,"Cooperative Home Care Associates, Inc.",Bronx,NY,10458,62,1700,1199Service Employees International Union ,,,Private,,8/28/2025,F7_FILING,,50ce71379237ff87
F7_OLMS,Mt. Sinai Morningside and Mt. Sinai West,New York,NY,10025,62,1700,New York State Nurses Association ,,,Private,,6/6/2025,F7_FILING,,cbd970fedda17a75
F7_OLMS,Henry Modell & Company Inc. d/b/a Modell's Sporting Goods,Salem,NY,10590,44,1680,RWDSU/UFCW-1102,12614,RWDSU,Private,PRIVATE,4/26/2010,F7_FILING,,8e357bc666502188
F7_OLMS,"Chinese-American Planning Council HA Program, Inc.",New York,NY,10013,62,1660,1199Service Employees International Union ,,,Private,,8/28/2025,F7_FILING,,e471be2dbb3b7120
F7_OLMS,Cement League,New York,NY,10036,23,1654,IUOE-14-14B,19068,IUOE,Private,PRIVATE,3/1/2011,F7_FILING,,dfccbd54438f0dcc
F7_OLMS,Corning Incorporated,Corning,NY,14830,31,1650,United Steelworkers 01000,42829,USW,Private,PRIVATE,10/26/2021,F7_FILING,,6a2d2f922bbdf8d2
F7_OLMS,Brookdale University Hospital Medical Center,Brooklyn,NY,11212,62,1646,SEIU/UHWE Local 1199,,,Private,,6/29/2018,F7_FILING,,8000b05771279143
F7_OLMS,Construction Cos New York City & Long Island City NY - BAC Local  1 NY,Long Island City,NY,11101,23,1640,BAC Local 1 NY,,,Private,,5/7/2018,F7_FILING,,8e00121180854eb3
F7_OLMS,Mt Sinai St Lukes's-Roosevelt Hospital and Mt Sinai West,New York,NY,10025,62,1605,NYSNA Local,,,Private,,9/6/2018,F7_FILING,,7ecff67d021b6ce3
F7_OLMS,Greater New York and New Jersey Tile Contractor's Association Inc.,Copiague,NY,11701,23,1600,BAC/TMT-7 NY & NJ,,,Private,,2/12/2013,F7_FILING,,c9d83a9e9b94df25
F7_OLMS,Bloomingdales/Macys Inc,New York,NY,10022,44,1600,UFCW 3,,,Private,,12/15/2020,F7_FILING,,5b193222a91e8f33
F7_OLMS,Columbia University In the City of New York ,New York,NY,10032,61,1600,"United Automobile, Aerospace, & Agricultural Implement Workers of America 4100",546456,UAW,Private,PRIVATE,5/31/2023,F7_FILING,,fb92c2c3a5f903a9
F7_OLMS,"Building Contractors Assocation, Inc.",New York,NY,10016,23,1589,International Union of Operating Engineers 14-14B,19068,IUOE,Private,PRIVATE,2/27/2020,F7_FILING,,8d37f8f2f320d881
F7_OLMS,Best Care Inc Healthcare,"Levittown,",NY,11756,62,1587,SEIU/UHWE -1199,,,Private,,6/8/2011,F7_FILING,,0c70fe9a5ed0ec18
F7_OLMS,General Contractors Assn. of NY Inc.,New York,NY,10165,23,1584,International Union of Operating Engineers 14-14B,19068,IUOE,Private,PRIVATE,2/27/2018,F7_FILING,,b2656a85bac796d4
F7_OLMS,League of Resident Theatres,New York,NY,10036,71,1574,International Alliance of Theatrical Stage Employees/United Scenic Artists Local USA 829,,,Private,,2/8/2024,F7_FILING,,404ba3316caf8a79
F7_OLMS,Long Island Electric Utility Serv.  Co LLC,Uniondale,NY,11553,22,1564,IBEW Local 1049,36835,IBEW,Private,PRIVATE,9/13/2019,F7_FILING,,14844fb7436980e5
F7_OLMS,"Big Shows, Inc. (Paramount/Viacom company)",New York,NY,10036,71,1550,Screen Actors Guild-American Federation of Television & Radio Artists ,,,Private,,5/23/2023,F7_FILING,,9242672253b34936
F7_OLMS,General Contractors Association of NY Inc. ,New York,NY,10165,23,1549,International Union of Operating Engineers  14-14B,19068,IUOE,Private,PRIVATE,3/1/2022,F7_FILING,,0f4f5e78887071ef
F7_OLMS,Compass Group,Rye Brook,NY,10573,72,1548,Union Of Needletrades & Industrial Textile Employees Hotel Employees & Restaurant Employees Local 100,515249,UNITHE,Private,OTHER,1/5/2023,F7_FILING,,aa1ab3601d54e4c7
F7_OLMS,Westchester County Health Care Corporation,Hawthorne,NY,10532,62,1540,NYSNA-,,,Private,,11/5/2010,F7_FILING,,c8e58ad36ccdefda
F7_OLMS,Coca-Cola Bottling Company of New York,Elmsford,NY,10523-2314,48,1535,IBT-812,1620,IBT,Private,PRIVATE,2/28/2011,F7_FILING,,7e6897d5f20a2c4f
F7_OLMS,"Contractors Association of Greater New York, Inc. ",New York,NY,10022,23,1535,International Union Of Operating Engineers 14-14B,19068,IUOE,Private,PRIVATE,2/28/2023,F7_FILING,,aba456c823b6dbf9
F7_OLMS,"Associated Brick Mason Contractors, Inc.",New York,NY,10007,23,1535,International Union Of Operating Engineers 14-14B,19068,IUOE,Private,PRIVATE,2/28/2023,F7_FILING,,68f1575af223b741
F7_OLMS,Upstate Ironworkers Employers Assoc. ,Liverpool,NY,13090-2517,81,1525,BSOIW-10,10440,BSOIW,Private,PRIVATE,12/7/2011,F7_FILING,,496d89928a5d83eb
F7_OLMS,"Allied Building Metal Industries, Inc. ",New York,NY,10017,23,1512,International Union of Operating Engineers AFL-CIO 14-14B,19068,IUOE,Private,PRIVATE,3/4/2024,F7_FILING,,4bb017c4d79922f3
F7_OLMS,FEGS Home Attendant Services,New York,NY,10013,62,1512,SEIU/UHWE -1199,,,Private,,12/9/2011,F7_FILING,,873b5aa951d14bff
F7_OLMS,Strong Memorial Hospital/U of R Medical Center,"Rochester, ",NY,14642,62,1502,Tracey Harrison 1199,,,Private,,5/8/2020,F7_FILING,,893221a7df174e6c
F7_OLMS,Bronx Realty Advisory Board ,Bronx,NY,10458,53,1501,Service Employees International Union 32BJ,,,Private,,1/31/2024,F7_FILING,,cdfac5abfce1864a
F7_OLMS,A & A Maintenance Enterprise,Yonkers,NY,10704,,1501,Service Employees International Union 32BJ,,,Private,,10/23/2023,F7_FILING,,3b52709246fe36e4
F7_OLMS,Broadway League The,New York,NY,10019,71,1500,AEA-,,,Private,,8/16/2011,F7_FILING,,84be9025624fa560
F7_OLMS,IDCA (Interior Demolition Contractors Association),New York,NY,10176,23,1500,Construction & General Building Laborers 79,540323,LIUNA,Private,PRIVATE,4/23/2021,F7_FILING,,8c4735923111dd28
F7_OLMS,"Goldcrest Features, Inc",New york,NY,10014,71,1500,International Alliance of Theatrical Stage Employees Local 161,23959,IATSE,Private,PRIVATE,12/30/2024,F7_FILING,,42018daca6d16d93
F7_OLMS,"Waypark Realty, LLC",Little Neck,NY,11362,53,1500,Retail Wholesale & Department Store Union/United Food & Commercial Workers Local 670,52198,RWDSU,Private,PRIVATE,10/27/2023,F7_FILING,,67264bd9e7760977
F7_OLMS,"All Metro Aids, Inc. d/b/a All-Metro Health Care (Non-Medicaid/Non TBI)",Valley Stream,NY,11581,62,1500,Service Employees International Union/United Healthcare Workers East ,,,Private,,11/19/2024,F7_FILING,,816c9ddade7d5e6f
F7_OLMS,Association of Independent Commercial Producers,New York,NY,10011,48,1500,IBT Studio Transportation Drivers 399,36960,IBT,Private,PRIVATE,11/30/2021,F7_FILING,,bebdfd8cea445e49
F7_OLMS,"2450 Creston Realty, LLC",Bronx,NY,10468,53,1500,Service Employees International Union 32BJ,,,Private,,1/31/2023,F7_FILING,,7b2e98b6a9fbe272
F7_OLMS,"185 East 162nd Street, LLC ",Bronx,NY,10451,53,1500,1199Service Employees International Union 32BJ,,,Private,,1/30/2023,F7_FILING,,2320319491f65918
F7_OLMS,"It's Possible Productions, LLC",Bronx,NY,10463,71,1500,International Alliance of Theatrical Stage Employees Local 161,23959,IATSE,Private,PRIVATE,12/30/2024,F7_FILING,,a8076a8db185a9fc
F7_OLMS,Loretto Network of Services,Syracuse,NY,13205,62,1500,Service Employees International Union/United Healthcare Workers East 1199,,,Private,,2/6/2023,F7_FILING,,7292ce4bde4760e8
F7_OLMS,2008 RAB Contractors Agreement,New York,NY,10011,53,1500,SEIU-32BJ,,,Private,,10/18/2011,F7_FILING,,e22dc4d55f263449
F7_OLMS,Fordham University,Bronx,NY,10458,61,1500,Service Employees International Union 200United,,,Private,,2/4/2025,F7_FILING,,c8471b13d7178145
F7_OLMS,2006 Westchester Independent Apartment Agt.,Eastchester,NY,10709,53,1500,SEIU-32BJ,,,Private,,7/23/2010,F7_FILING,,71777078958a80e0
F7_OLMS,SEIU,Rochester,NY,14642,62,1500,SEIU/UHWE-1199,,,Private,,5/17/2017,F7_FILING,,e8eebc7505d3b8cc
F7_OLMS,We Transport Inc,Plainview ,NY,11803,48,1500,Amalgamated Transit Union 1181-1061,29994,ATU,Private,PRIVATE,2/12/2024,F7_FILING,,b278e915367cc4e9
F7_OLMS,"Devoe Realty, Inc.",Bronx,NY,10468,53,1500,Service Employees International Union 32BJ,,,Private,,2/1/2023,F7_FILING,,f8fc76a6003e1ba2
F7_OLMS,2008 Window Cleaners Agreement,VARIOUS,NY,,81,1500,SEIU-32BJ,,,Private,,10/12/2011,F7_FILING,,3584df4898f19708
F7_OLMS,"2333 Andrews Realty, LLC",Bronx,NY,10468,53,1500,Service Employees International Union 32BJ,,,Private,,1/31/2023,F7_FILING,,029a3aeba4173d43
F7_OLMS,"51 North Realty, LLC",Bronx,NY,10468,53,1500,1199Service Employees International Union 32BJ,,,Private,,1/31/2023,F7_FILING,,aff78b98c50f4ae8
F7_OLMS,"Olive Productions, LLC",NY,NY,10014,71,1500,International Alliance of Theatrical Stage Employees Local 161,23959,IATSE,Private,PRIVATE,12/30/2024,F7_FILING,,9dd908f68d0c659c
F7_OLMS,The New York Times Company,New York,NY,10018,51,1500,The NewsGuild-Communications Workers of America Newsguild of NY Local 31003,3705,CWA,Private,OTHER,12/24/2025,F7_FILING,,d3f298601db1ffa6
F7_OLMS,2008 Contractors Agreement,VARIOUS,NY,,53,1500,SEIU-32BJ,,,Private,,10/27/2011,F7_FILING,,2e50dd6a103edae1
F7_OLMS,2006 Bldg. & Realty Inst. of Westchester Mid-Hudson Reg. Agt.,Eastchester,NY,10709,53,1500,SEIU-32BJ,,,Private,,7/23/2010,F7_FILING,,d2d5c358306c2364
F7_OLMS,Levy  USTA Billie Jean King National Tennis Center,Flushing,NY,11368,72,1500,Unite Here AFL-CIO Local100,515249,UNITHE,Private,OTHER,3/8/2023,F7_FILING,,596a03fdf7484cc5
F7_OLMS,2010 Independent Apartment House Agt. - SEIU Local 32BJ,Various,NY,12345,53,1500,SEIU-32BJ,,,Private,,2/18/2014,F7_FILING,,b9a71d18a825a0c4
F7_OLMS,"1975 Sedgwick Realty, LLC",Bronx,NY,10453,53,1500,Service Employees International Union 32BJ,,,Private,,2/1/2023,F7_FILING,,3c566dd4ab2f8a1c
F7_OLMS,"1955 Sedgwick Realty, LLC",Bronx,NY,10453,53,1500,Service Employees International Union 32BJ,,,Private,,1/31/2023,F7_FILING,,4b1c2964ed10c64e
F7_OLMS,"All Metro AIds, Inc. d/b/a All Metro Health Care",Valley Stream,NY,11581,62,1500,Service Employees International Union/United Healthcare Workers East ,,,Private,,11/19/2024,F7_FILING,,3fef88e0461cbf91
F7_OLMS,"DHL Express (USA), Inc.",New York,NY,10018-1140,48,1500,International Brotherhood of Teamsters Local 295,15398,IBT,Private,PRIVATE,12/29/2023,F7_FILING,,340a449a0538e595
F7_OLMS,"Big Indie Pictures, Inc",New York,NY,10018,71,1500,International Alliance of Theatrical Stage Employees Local 161,23959,IATSE,Private,PRIVATE,12/30/2024,F7_FILING,,af7d3f3dc66c5f9e
F7_OLMS,"Davidson Realty, LLC",Bronx,NY,10468,53,1500,Service Employees International Union 32BJ,,,Private,,2/1/2023,F7_FILING,,12db62fad490f258
F7_OLMS,Employer members of New York Produce Trade Assoc.,new york,NY,10281,42,1500,International Bortherhood of Teamsters 202,26719,IBT,Private,PRIVATE,11/22/2017,F7_FILING,,29488ffdb481c50f
F7_OLMS,Ironworks Productions Inc,Brooklyn,NY,11201,71,1500,International Alliance of Theatrical Stage Employees Local 161,23959,IATSE,Private,PRIVATE,12/30/2024,F7_FILING,,d6b2a2eaa4e1eb8a
F7_OLMS,CAGNY (Contractors' Association of Greater NY),New York,NY,10022,23,1500,LIUNA-66,26302,LIUNA,Private,PRIVATE,4/12/2017,F7_FILING,,048036e3643ab702
F7_OLMS,Strong Memorial Hospital - University of Rochester Medical Center,Rochester,NY,14642,62,1500,SEIU/UHWE-1199,,,Private,,7/3/2013,F7_FILING,,47d4bf3a9c7bcb2a
F7_OLMS,Strong Memorial Hosp/Univ of Rochester Med Center,Rochester,NY,14642,62,1500,Service Employees International Union/United Healthcare Workers East 1199,,,Private,,5/16/2023,F7_FILING,,2139675ab86f7a29
F7_OLMS,"31 North Realty, LLC",Bronx,NY,10468,53,1500,Service Employees International Union 32BJ,,,Private,,1/31/2023,F7_FILING,,8d16aeb8e11e0d26
F7_OLMS,"Jax Media, LLC",New York,NY,10005,71,1500,International Alliance of Theatrical Stage Employees Local 161,23959,IATSE,Private,PRIVATE,12/30/2024,F7_FILING,,ae83d2a90f5c64ff
F7_OLMS,"Belladonna Productions, Inc",Willow,NY,12495,71,1500,International Alliance of Theatrical Stage Employees Local 161,23959,IATSE,Private,PRIVATE,12/30/2024,F7_FILING,,3bb914bba36c8116
F7_OLMS,Association for Services for the Aged Inc.,Laurelton,NY,11413,62,1500,AFSCME-DC 1707,61014,AFSCME,Public,PUBLIC_SECTOR,1/20/2012,F7_FILING,,2e73836c15a219ab
F7_OLMS,GMCH - Lockport Facility,Lockport,NY,14094,31,1500,"United Automobile, Aerospace, & Agricultural Implement Workers of America 686",44111,UAW,Private,PRIVATE,7/13/2023,F7_FILING,,b1d498ff0ba228b8
F7_OLMS,2006 Independent Apartment House Agreement,New York,NY,10017,53,1500,SEIU-32BJ,,,Private,,2/16/2010,F7_FILING,,738ee5bafe21a31b
F7_OLMS,"2080 Grand Realty, LLC",Bronx,NY,10453,53,1500,Service Employees International Union 32BJ,,,Private,,2/1/2023,F7_FILING,,833779a6a3ec60e6
F7_OLMS,"The Stop & Shop Supermarket Company, LLC - MEAT",Nanuet,NY,10954,44,1490,United Food & Commercial Workers Union 328,,,Private,,12/1/2021,F7_FILING,,b6fc15ae635a751b
F7_OLMS,Rain Home Attendant Services Inc.,New York,NY,10022,62,1487,SEIU/UHWE -1199,,,Private,,12/9/2011,F7_FILING,,cab764f600c16be8
F7_OLMS,Loretto,Syracuse,NY,13205,62,1475,1199SEIU United Healthcare Workers East 1199,,,Private,,2/26/2021,F7_FILING,,12f7fa4ab360dfc3
F7_OLMS,Lorette,Syracuse,NY,13205,62,1475,1199 SEIU UHWE 1199,,,Private,,1/10/2020,F7_FILING,,477740f3f912f28c
F7_OLMS,National Grid USA,Brooklyn,NY,11201,54,1450,TWU-101,23470,TWU,Private,RAILROAD_AIRLINE_RLA,8/12/2014,F7_FILING,,a042e6bf258fc49c
F7_OLMS,Hebrew Hospital Homecare Inc.,Bronx,NY,10475,62,1436,SEIU / UHWE-1199,,,Private,,10/1/2013,F7_FILING,,8ea92954fc36e7cf
F7_OLMS,"All Metro Aids, Inc. dba All Metro Health Care",Valley Stream,NY,11581,62,1431,1199Service Employees International Union ,,,Private,,9/24/2025,F7_FILING,,e2ab9961aaef7114
F7_OLMS,Project OHR Inc.,New York,NY,10271,81,1422,SEIU / UHWE-1199,,,Private,,2/18/2014,F7_FILING,,b973d304c05f4bf4
F7_OLMS,Loretto Systems,Syracuse,NY,13205,62,1413,SEIU/UHWE-1199,,,Private,,3/17/2017,F7_FILING,,36b5d2baffa0ff94
F7_OLMS,National Grid US,Hicksville,NY,11801,22,1400,International Brotherhood of Electrical Workers 1049,36835,IBEW,Private,PRIVATE,11/13/2024,F7_FILING,,f49671054892359b
F7_OLMS,Goodyear Tire & Rubber Company (Master Agreement) ,Buffalo,NY,14231,,1400,USW-9 ,,,Private,,5/25/2017,F7_FILING,,16467955288a576d
F7_OLMS,Long Island Electric Utility ServCo LLC (PSEG LI),Hicksville,NY,11801,22,1400,International Brotherhood of Electrical Workers AFL-CIO 1049,36835,IBEW,Private,PRIVATE,6/29/2023,F7_FILING,,d610971053bca5bd
F7_OLMS,The New York Times ,New York City ,NY,10018,51,1400,The NewsGuild-Communications Workers of America ,,,Private,,10/19/2022,F7_FILING,,bff09cbdb7faf0af
F7_OLMS,New York Produce Trade Association,bronx,NY,10474,42,1400,International Brotherhood of Teamsters Local 202,26719,IBT,Private,PRIVATE,11/16/2023,F7_FILING,,c63983a570a40c3f
F7_OLMS,Stebbins Engineering & Manufacturing Company,Watertown,NY,13601,23,1400,International Union of Bricklayers & Allied Craftworkers 1 MN-ND-SD,,,Private,,2/14/2025,F7_FILING,,acb5e3dd5fbc9713
F7_OLMS,"Boro, SNT and ANJ (Consolidated) ",Brooklyn,NY,11207,48,1400,Amalgamated Transit Union 1181-1061,29994,ATU,Private,PRIVATE,4/30/2023,F7_FILING,,5f894303c51234ca
F7_OLMS,New York Presbyterian Brooklyn Mehtodist Hospital,Brooklyn,NY,11215,62,1400,New York State Nurses Association ,,,Private,,11/10/2025,F7_FILING,,a5f6f294881c9cdb
F7_OLMS,Health Research Incorporated,Menands,NY,12204,,1400,Civil Service Employees Association/American Federation of State County & Municipal Employees 1000,,,Private,,11/17/2023,F7_FILING,,afd696508a3d6614
F7_OLMS,Strong Memorial Hospital,Rochester,NY,14623,62,1400,SEIU UHWE-1199,,,Private,,6/17/2010,F7_FILING,,a4ffdc055ca39d1e
F7_OLMS,"Home Care Services for Independent Living, Inc.",Brooklyn,NY,11230,62,1391,1199Service Employees International Union ,,,Private,,8/28/2025,F7_FILING,,6c7768cd1c62acc8
